"","X1","X2"
"3290",-115.127089,50.800507
"3291",-126.632872,52.386167
"3292",-110.469862,44.854662
"3293",26.576263,45.891547
"3294",-110.349111,44.485368
"3295",-110.355005,44.47442
"3296",-110.503649,44.650865
"3297",-135.370441,57.135625
"3298",-117.233038,49.422722
"3299",-148.967407,63.72171
"3300",-134.600245,60.29836
"3301",-134.64172,60.382823
"3302",-136.805,58.947977
"3303",-154.028485,57.367749
"3304",68.32234,39.199459
"3305",157.795874,53.076113
"3306",157.803409,53.083235
"3307",157.803451,53.083226
"3308",157.848721,53.005976
"3309",157.89897,53.130325
"3310",85.955899,53.879061
"3311",-152.307822,60.804518
"3312",-152.315013,60.804587
"3313",-153.138717,59.86055
"3314",-153.142119,59.856863
"3315",58.431598,53.086121
"3316",-110.508465,43.907224
"3317",-113.615391,48.641246
"3318",43.221351,64.506713
"3319",24.678072,45.520379
"3320",24.765676,45.222982
"3321",-129.791905,56.74418
"3322",-149.974272,63.548947
"3323",19.079132,48.892606
"3324",158.185867,52.674233
"3325",-110.162398,43.756279
"3326",-110.310793,44.817071
"3327",-110.222218,44.801336
"3328",25.279938,45.4733
"3329",-110.34428,44.905801
"3330",33.95486,66.266554
"3331",-113.304459,48.319834
"3332",-135.685821,57.014752
"3333",-134.124923,57.299342
"3334",-135.320374,57.071994
"3335",158.120883,52.507668
"3336",157.840979,53.023026
"3337",-149.977513,60.470399
"3338",96.763538,61.621923
"3339",-110.606898,43.636392
"3340",162.111562,56.38311
"3341",-110.375045,44.822321
"3342",-154.257636,60.285071
"3343",-154.049806,57.300214
"3344",-152.49878,61.20747
"3345",-115.063455,50.718406
"3346",-158.917121,59.406865
"3347",-113.581248,48.684923
"3348",-150.260554,63.445356
"3349",-150.01433,63.529576
"3350",-149.749132,63.555801
"3351",-150.217101,63.463621
"3352",-150.213641,63.462204
"3353",30.431458,63.231307
"3354",-110.659512,44.779276
"3355",-150.276848,63.412623
"3356",-118.150052,52.916001
"3357",-113.422075,48.839099
"3358",-138.517318,61.102719
"3359",-155.791916,58.554745
"3360",-155.619153,58.494022
"3361",-155.615033,58.509579
"3362",-149.730374,59.922334
"3363",-149.980068,60.467779
"3364",-150.115203,63.493263
"3365",-129.980579,55.354005
"3366",-121.560778,53.317567
"3367",-136.261744,58.604986
"3368",26.993621,59.370372
"3369",14.354273,45.697195
"3370",32.238154,57.170893
"3371",-153.405729,60.664118
"3372",108.869129,55.741868
"3373",108.869301,55.741736
"3374",-134.873763,57.219021
"3375",-149.635158,63.714334
"3376",-136.190456,58.898201
"3377",-135.306841,57.755943
"3378",-157.750305,58.92777
"3379",-153.424225,57.686108
"3380",158.178603,52.679428
"3381",-113.650262,48.724626
"3382",-153.756368,59.499243
"3383",-120.060149,52.603002
"3384",-135.328275,57.062011
"3385",-135.152619,57.014553
"3386",89.826812,51.745985
"3387",89.823148,51.74529
"3388",89.823577,51.746029
"3389",31.623557,56.693235
"3390",145.17008,44.167709
"3391",30.402929,64.001018
"3392",85.940319,53.963213
"3393",13.924868,65.835259
"3394",29.547041,69.705229
"3395",11.076008,62.406372
"3396",25.4694,59.03283
"3397",26.059598,59.535888
"3398",27.405595,59.424741
"3399",85.870357,54.032892
"3400",33.544984,58.106475
"3401",-115.783857,51.465778
"3402",-149.454421,63.676026
"3403",-134.705994,63.373193
"3404",-149.623285,63.578909
"3405",-110.237383,44.544303
"3406",-153.584817,60.743868
"3407",-109.980886,44.454801
"3408",1.127,42.7732
"3409",-155.791978,58.554778
"3410",-155.791992,58.554797
"3411",-135.200684,57.043885
"3412",39.809833,43.872483
"3413",-153.185762,59.85737
"3414",-113.44306,48.718963
"3415",-155.792544,58.557505
"3416",-110.647734,43.839812
"3417",157.036855,51.483883
"3418",39.92877,43.953372
"3419",-6.183083,43.041545
"3420",-6.331357,43.036984
"3421",-113.607694,48.919593
"3422",-152.458083,57.757025
"3423",-155.7919,58.554747
"3424",-150.107357,60.474951
"3425",-110.571618,44.791843
"3426",-153.046719,59.933719
"3427",0.8361,42.8991
"3428",19.018709,42.903336
"3429",1.127,42.7732
"3430",25.26,46.96
"3431",13.16,62.1
"3432",26.82,59.22
"3433",19.94,49.22
"3434",19.95,49.22
"3435",25.46,45.9
"3436",14.5,45.7
"3437",14.6,45.6
"3438",14.55,45.7
"3439",14.35,45.7
"3440",25.38,45.4
"3441",14.5,45.7
"3442",14.5,45.7
"3443",14.5,45.7
"3444",14.5,45.7
"3445",0.8361,42.8991
"3446",14.85,45.7
"3447",14.85,45.7
"3448",0.8361,42.8991
"3449",0.8361,42.8991
"3450",0.8361,42.8991
"3451",0.8361,42.8991
"3452",0.8361,42.8991
"3453",0.8361,42.8991
"3454",1.127,42.7732
"3455",0.8361,42.8991
"3456",0.8361,42.8991
"3457",0.8361,42.8991
"3458",0.8361,42.8991
"3459",0.8361,42.8991
"3460",12.210145,60.232781
"3461",24.62,45.36
"3462",24.64,45.36
"3463",0.8361,42.8991
"3464",0.8361,42.8991
"3465",0.8361,42.8991
"3466",0.8361,42.8991
"3467",0.8361,42.8991
"3468",1.127,42.7732
"3469",1.127,42.7732
"3470",1.127,42.7732
"3471",10.169715,59.313131
"3472",0.9034,42.8445
"3473",0.9034,42.8445
"3474",0.9034,42.8445
"3475",0.9034,42.8445
"3476",1.127,42.7732
"3477",0.9034,42.8445
"3478",1.127,42.7732
"3479",1.127,42.7732
"3480",12.985797,64.851509
"3481",1.127,42.7732
"3482",1.127,42.7732
"3483",1.127,42.7732
"3484",1.127,42.7732
"3485",1.127,42.7732
"3486",1.127,42.7732
"3487",12.247524,60.179151
"3488",1.127,42.7732
"3489",1.127,42.7732
"3490",1.127,42.7732
"3491",1.127,42.7732
"3492",1.127,42.7732
"3493",1.127,42.7732
"3494",58.277744,52.81831
"3495",-113.697853,48.606479
"3496",-126.149284,50.893367
"3497",-125.949797,50.666183
"3498",-125.737647,50.672945
"3499",13.078451,64.828287
"3500",-135.312821,57.045144
"3501",-110.981104,44.559718
"3502",-113.350241,48.496976
"3503",-113.666213,48.763034
"3504",-113.040926,48.57076
"3505",157.921388,53.076002
"3506",19.692556,49.241985
"3507",25.838086,45.20684
"3508",-135.051125,60.123018
"3509",-135.010511,60.390295
"3510",-138.068832,65.068911
"3511",-165.112442,64.566354
"3512",23.01064,62.640915
"3513",24.696565,45.488022
"3514",-148.303548,70.317029
"3515",-136.013934,58.717257
"3516",-165.281748,64.479442
"3517",31.51152,58.679851
"3518",-113.538361,47.592789
"3519",-152.425797,57.824005
"3520",-134.855171,60.407463
"3521",-122.925889,51.106204
"3522",-134.907079,60.541917
"3523",-113.542916,48.72138
"3524",-155.791453,58.555226
"3525",-152.668092,57.845542
"3526",25.563155,45.579417
"3527",70.262431,41.564586
"3528",-152.368637,57.764062
"3529",-135.314962,57.053791
"3530",-135.314426,57.053437
"3531",-154.964192,59.209397
"3532",161.238023,68.302567
"3533",26.486327,45.989348
"3534",26.540868,45.987525
"3535",26.567666,45.982028
"3536",-113.678231,48.5058
"3537",33.098531,56.528112
"3538",-152.488862,57.755945
"3539",-113.609651,48.711526
"3540",-113.461312,48.619341
"3541",-154.603553,58.118954
"3542",-113.326294,48.437549
"3543",-127.488108,54.245605
"3544",-113.728319,48.781224
"3545",-150.300136,63.432842
"3546",31.661781,58.541172
"3547",15.141631,44.822864
"3548",157.446249,53.200414
"3549",157.537678,53.428281
"3550",26.723333,68.964722
"3551",56.448288,51.830214
"3552",-110.614285,43.612522
"3553",48.439864,57.99482
"3554",-129.139986,55.44165
"3555",-110.212594,44.421906
"3556",-136.900635,58.665513
"3557",25.129401,47.140759
"3558",25.17261,47.121428
"3559",25.168624,47.128465
"3560",-134.964113,57.316762
"3561",-135.318716,57.052497
"3562",-110.526417,44.319214
"3563",-133.474543,57.649975
"3564",72.643471,65.286926
"3565",27.201259,63.647888
"3566",-113.71646,48.775026
"3567",158.218481,52.935225
"3568",32.903298,56.452614
"3569",-113.704874,48.814145
"3570",-113.602349,48.854489
"3571",83.015875,51.100948
"3572",-161.380263,59.250842
"3573",155.841384,54.169277
"3574",-141.016715,68.731258
"3575",-110.768922,43.807671
"3576",-110.41527,44.770933
"3577",-135.637442,57.018897
"3578",-110.718671,44.061654
"3579",90.681863,68.88277
"3580",90.414338,68.882361
"3581",90.382268,68.89911
"3582",145.612714,43.890686
"3583",119.835572,57.665336
"3584",-150.259146,63.444708
"3585",-150.259192,63.444754
"3586",-150.300161,63.431886
"3587",-150.257556,63.450585
"3588",-149.408692,63.795449
"3589",-110.575857,44.772437
"3590",-110.656343,44.104067
"3591",-149.438759,63.748606
"3592",-149.588112,63.674047
"3593",-149.583873,63.687806
"3594",-149.586603,63.673898
"3595",-149.648884,63.556681
"3596",17.487144,68.103621
"3597",14.203422,45.727745
"3598",-149.790564,63.520309
"3599",-155.788299,58.553563
"3600",73.625271,34.541124
"3601",-149.74961,63.432058
"3602",-113.595975,48.462087
"3603",-5.047448,43.129387
"3604",-113.500423,48.660712
"3605",-113.986603,48.678501
"3606",93.289295,54.377531
"3607",-150.207454,60.43836
"3608",86.706688,67.445795
"3609",160.400155,55.923636
"3610",160.19205,55.985505
"3611",48.404445,58.002102
"3612",48.418022,58.003435
"3613",10.437123,63.380941
"3614",1.12,42.58
"3615",27.2871,58.30817
"3616",26.817016,59.121314
"3617",14.487929,45.729065
"3618",-110.234089,44.834708
"3619",1.127,42.7732
"3620",14.992657,44.85573
"3621",112.198272,60.459481
"3622",33.24127,56.499063
"3623",33.23033,56.481485
"3624",-110.424745,44.613801
"3625",-110.52276,44.464349
"3626",-140.824735,62.389976
"3627",86.231615,53.528146
"3628",142.302129,46.590571
"3629",59.938454,55.416726
"3630",-110.701014,44.768715
"3631",20.187531,49.218414
"3632",-6.339728,43.173836
"3633",1.127,42.7732
"3634",-110.474719,44.682774
"3635",-116.465518,53.57768
"3636",-110.452593,44.764137
"3637",157.409021,52.382934
"3638",157.411427,52.383262
"3639",-128.174796,52.962435
"3640",-128.187746,52.999028
"3641",-128.398858,53.016987
"3642",97.42218,32.715639
"3643",-6.296648,43.076966
"3644",-110.903187,43.554713
"3645",33.134363,56.465441
"3646",33.141892,56.466716
"3647",33.142086,56.466157
"3648",33.144142,56.464735
"3649",0.8361,42.8991
"3650",14.480532,45.47812
"3651",22.46,49.28
"3652",22.56,49.28
"3653",14.5,45.7
"3654",14.45,45.65
"3655",14.45,45.6
"3656",14.4,45.65
"3657",25.94,46.11
"3658",25.94,46.11
"3659",15.34,61.93
"3660",0.8361,42.8991
"3661",19.670548,42.713519
"3662",19.622831,42.730829
"3663",0.8361,42.8991
"3664",14.516218,45.439824
"3665",0.8361,42.8991
"3666",24.62,45.36
"3667",0.8361,42.8991
"3668",0.8361,42.8991
"3669",0.8361,42.8991
"3670",0.8361,42.8991
"3671",0.8361,42.8991
"3672",0.8361,42.8991
"3673",0.8361,42.8991
"3674",0.8361,42.8991
"3675",0.8361,42.8991
"3676",12.444609,61.297752
"3677",0.8361,42.8991
"3678",0.8361,42.8991
"3679",0.8361,42.8991
"3680",0.8361,42.8991
"3681",1.127,42.7732
"3682",1.127,42.7732
"3683",1.127,42.7732
"3684",0.9034,42.8445
"3685",0.9034,42.8445
"3686",0.9034,42.8445
"3687",0.9034,42.8445
"3688",1.127,42.7732
"3689",1.127,42.7732
"3690",1.127,42.7732
"3691",1.127,42.7732
"3692",1.127,42.7732
"3693",1.127,42.7732
"3694",1.127,42.7732
"3695",1.127,42.7732
"3696",-0.36426,42.8917
"3697",1.127,42.7732
"3698",12.451004,61.293347
"3699",14.549002,45.731659
"3700",-136.325232,60.791478
"3701",14.511093,45.92467
"3702",30.67962,57.377384
"3703",-118.177758,52.894555
"3704",24.092817,48.557569
"3705",10.962129,46.176519
"3706",26.579756,45.984057
"3707",-110.391676,44.465625
"3708",26.568221,45.979572
"3709",-115.385863,50.974231
"3710",-124.153197,50.091136
"3711",73.06269,57.026942
"3712",18.620422,49.62571
"3713",-136.804409,58.939656
"3714",25.187319,45.462974
"3715",-155.778277,58.552723
"3716",24.785521,45.585186
"3717",-134.025203,60.351839
"3718",24.638894,45.25569
"3719",24.743354,45.580126
"3720",24.747023,45.366229
"3721",24.715899,45.311281
"3722",24.588138,45.433707
"3723",24.757544,45.536984
"3724",24.795973,45.286921
"3725",24.776009,45.469004
"3726",-6.32365,43.010347
"3727",-6.24727,43.091191
"3728",-6.308939,43.148149
"3729",-135.316372,57.04753
"3730",-110.264935,44.884156
"3731",-113.672153,48.665095
"3732",-110.316733,44.470907
"3733",-134.152416,60.250052
"3734",-113.561243,48.730522
"3735",-110.346657,44.842694
"3736",-113.764673,48.769117
"3737",-114.211586,48.515731
"3738",-155.791856,58.554806
"3739",-155.791856,58.554806
"3740",-155.791856,58.554806
"3741",-155.791856,58.554806
"3742",-155.791869,58.554817
"3743",-155.791869,58.554817
"3744",-155.791856,58.554822
"3745",-113.697994,48.741522
"3746",85.886168,53.934974
"3747",25.858925,46.145176
"3748",29.284151,60.409078
"3749",-115.606559,50.996325
"3750",-115.751672,50.886283
"3751",42.522353,40.312545
"3752",-121.777962,55.237921
"3753",-124.828364,50.606418
"3754",-133.82637,60.312971
"3755",-110.219375,44.500913
"3756",-110.384185,44.437577
"3757",-110.350857,44.478241
"3758",-110.375049,44.579025
"3759",-110.036456,44.414558
"3760",14.519853,45.631447
"3761",21.091677,39.823522
"3762",29.839963,62.651295
"3763",13.861562,41.643073
"3764",-113.942401,49.180488
"3765",14.718254,46.262335
"3766",-135.318918,57.047605
"3767",-115.635614,50.893252
"3768",-126.315873,52.554805
"3769",-126.265284,52.476576
"3770",-126.250813,52.533564
"3771",-126.253277,52.56272
"3772",-126.304866,52.464354
"3773",-126.215733,52.572321
"3774",-110.80353,45.178518
"3775",-122.862932,51.169879
"3776",-110.164673,44.725521
"3777",55.27146,58.53686
"3778",-128.409143,53.360519
"3779",-128.448077,53.024867
"3780",-128.509674,53.063391
"3781",31.570083,40.805683
"3782",-128.495368,53.215222
"3783",-128.454472,53.37837
"3784",115.15229,58.5738
"3785",25.938326,46.240447
"3786",-128.596179,53.055414
"3787",-128.438793,53.04844
"3788",-128.052686,52.970269
"3789",-128.102802,52.912402
"3790",-128.042813,52.962681
"3791",-128.198017,52.958726
"3792",-126.008045,52.242567
"3793",-126.042162,52.397538
"3794",-113.988915,48.632658
"3795",-128.409959,53.142689
"3796",-128.493934,53.126166
"3797",-128.102042,52.869547
"3798",-128.091594,52.808493
"3799",-128.134554,52.989061
"3800",-152.593319,58.349137
"3801",-128.613784,54.813945
"3802",-128.127009,52.971408
"3803",-126.68444,52.283748
"3804",31.576807,40.804114
"3805",48.412543,58.006263
"3806",-110.634705,44.363951
"3807",-128.592654,53.007441
"3808",-110.316957,44.879578
"3809",-128.085437,52.970737
"3810",-113.724385,48.646918
"3811",26.109319,69.768939
"3812",11.50599,64.720244
"3813",11.894743,60.77802
"3814",12.286491,60.619471
"3815",26.902512,58.128006
"3816",26.70171,58.74585
"3817",26.70227,58.74534
"3818",20.230494,66.585098
"3819",19.379345,65.815643
"3820",12.188101,60.869633
"3821",-0.48644,42.8878
"3822",158.698488,52.92916
"3823",42.32213,41.633485
"3824",24.275758,41.504603
"3825",-110.262013,44.514149
"3826",-110.346493,44.952793
"3827",-135.366403,57.130531
"3828",40.343837,43.64341
"3829",40.346833,43.643063
"3830",25.002166,45.495729
"3831",20.165377,49.077068
"3832",26.997213,58.591035
"3833",-110.330956,44.498263
"3834",52.871215,58.128836
"3835",-110.106367,44.852553
"3836",-110.311192,44.453587
"3837",-110.28936,44.593574
"3838",-117.168601,48.682469
"3839",-117.117066,48.709237
"3840",-124.445193,53.80377
"3841",21.412641,40.531469
"3842",-0.6142,42.97359
"3843",-148.871023,61.457525
"3844",-114.535448,50.115996
"3845",-115.296309,54.707075
"3846",14.673904,45.543348
"3847",19.069516,42.955386
"3848",42.31,41.63
"3849",19.283348,42.77936
"3850",19.283348,42.77936
"3851",0.8361,42.8991
"3852",12.916042,64.742902
"3853",11.776206,59.807736
"3854",12.379213,61.291725
"3855",11.509423,64.724331
"3856",9.736955,59.469708
"3857",-110.604846,43.647097
"3858",-135.369857,57.131208
"3859",42.792532,58.061195
"3860",-110.273355,44.452011
"3861",-113.663154,49.101167
"3862",-135.361765,57.128572
"3863",-126.219156,55.17147
"3864",-152.495615,57.75549
"3865",-135.72561,57.173579
"3866",-118.176541,52.999872
"3867",-135.719295,57.186783
"3868",-0.36426,42.8917
"3869",-134.978377,60.434429
"3870",-134.977503,60.408815
"3871",-134.895381,60.585464
"3872",-134.939728,60.465638
"3873",-134.820537,60.599292
"3874",-134.957531,60.524632
"3875",-134.891259,60.41472
"3876",-134.94396,60.496728
"3877",-134.934035,60.493988
"3878",145.121333,44.124881
"3879",-127.881392,52.774506
"3880",-127.808131,52.772386
"3881",-127.979114,52.667244
"3882",-135.365683,57.129227
"3883",-135.365115,57.129111
"3884",-6.542002,42.977276
"3885",-135.261066,57.162587
"3886",-126.263077,56.523349
"3887",-128.051532,57.057258
"3888",88.826679,53.148249
"3889",88.845406,53.147125
"3890",85.938081,53.960008
"3891",-118.175922,52.926858
"3892",-135.362197,57.128493
"3893",10.793173,45.969667
"3894",85.849998,57.183781
"3895",-110.758745,43.45576
"3896",42.386644,56.274027
"3897",-135.324808,57.125311
"3898",42.449687,56.278902
"3899",-135.366996,57.132709
"3900",158.711519,52.903756
"3901",24.759068,45.321553
"3902",24.758877,45.321655
"3903",158.744011,52.909912
"3904",12.647598,61.196693
"3905",-0.6142,42.97359
"3906",13.191683,64.517439
"3907",12.443075,64.353804
"3908",26.7023,58.74532
"3909",26.70184,58.74565
"3910",26.70175,58.74573
"3911",-0.6142,42.97359
"3912",21.362371,39.678305
"3913",-118.534414,54.213187
"3914",-118.466632,54.314064
"3915",-110.709928,43.73333
"3916",31.551213,40.783072
"3917",31.52847,40.805122
"3918",31.485146,40.865946
"3919",31.720158,58.564908
"3920",13.839807,41.726891
"3921",-150.329674,60.435514
"3922",31.549649,40.755503
"3923",-135.690886,57.013431
"3924",-114.723327,51.049463
"3925",42.31,41.73
"3926",21.44,40.81
"3927",21.44,40.81
"3928",22.87,46.63
"3929",14.650266,45.498814
"3930",25.55,46.48
"3931",19.596317,42.730974
"3932",20.328441,41.014141
"3933",-0.48644,42.8878
"3934",13.59855,45.94379
"3935",31.575509,40.780039
"3936",31.541577,40.78551
"3937",31.537472,40.78803
"3938",19.101153,48.762102
"3939",8.217222,46.10524
"3940",146.137905,44.270157
"3941",21.44,40.81
"3942",25.41,46.46
"3943",21.44,40.81
"3944",30.403361,64.274477
"3945",30.010704,64.462643
"3946",28.840659,62.507727
"3947",24.585453,62.319435
"3948",27.636417,60.633895
"3949",28.171498,65.206427
"3950",25.768025,61.706756
"3951",25.768025,61.706756
"3952",27.971797,62.651065
"3953",27.456855,60.63387
"3954",25.604015,61.076198
"3955",25.604015,61.076198
"3956",27.957119,61.750761
"3957",29.934669,62.620994
"3958",25.587251,61.525511
"3959",25.809213,61.86417
"3960",84.355,49.881
"3961",14.45,45.75
"3962",44.776078,40.122854
"3963",44.778734,40.123849
"3964",25.49,46.42
"3965",26.2,53.74
"3966",26.26,53.86
"3967",22.45,49.26
"3968",22.71,49.19
"3969",22.71,49.15
"3970",26.2,53.74
"3971",18.920779,49.193352
"3972",21.09,39.741609
"3973",14.947751,45.364683
"3974",25.832391,46.036019
"3975",25.16,46.96
"3976",19.24,43.12
"3977",19.21,43.14
"3978",19.21,43.14
"3979",19.21,43.14
"3980",19.103311,49.202443
"3981",19.099964,49.198985
"3982",19.100974,49.201768
"3983",15.356467,45.876499
"3984",-135.155824,57.01019
"3985",19.120306,49.206031
"3986",19.143061,49.227473
"3987",10.658541,46.224019
"3988",-113.810761,48.77747
"3989",10.406865,63.414177
"3990",4.49721,44.37187
"3991",12.192105,59.950386
"3992",27.14053,58.31141
"3993",25.92093,58.59379
"3994",27.14394,58.3055
"3995",25.92281,58.59104
"3996",25.89611,58.50121
"3997",24.90449,59.5239
"3998",24.412096,48.126112
"3999",11.833286,60.909881
"4000",14.44744,67.172388
"4001",25.4816,69.415415
"4002",14.947104,45.363775
"4003",26.78,59.26
"4004",22.95,45.38
"4005",22.95,45.38
"4006",22.99,45.39
"4007",25.58,45.61
"4008",26.78,59.25
"4009",18.71,63.78
"4010",26.78,59.26
"4011",14.656964,45.485501
"4012",10.416537,61.263168
"4013",10.906608,45.908028
"4014",159.923636,59.046012
"4015",34.200458,61.686245
"4016",72.536551,57.05828
"4017",-110.689829,44.469753
"4018",46.394441,39.061353
"4019",158.540716,52.894077
"4020",19.116137,49.188687
"4021",31.085508,57.151474
"4022",42.172732,56.381232
"4023",83.036461,51.132553
"4024",28.937522,66.881348
"4025",58.432936,53.413421
"4026",56.957393,52.265992
"4027",21.132084,39.842135
"4028",21.160467,39.749493
"4029",-114.309927,49.345161
"4030",21.170444,39.740109
"4031",14.989471,67.069022
"4032",10.665954,60.047807
"4033",27.14939,58.31103
"4034",27.15413,58.31113
"4035",27.045746,58.434479
"4036",27.1424,58.31089
"4037",26.694681,58.424549
"4038",26.399695,58.575579
"4039",25.02967,58.3904
"4040",25.41284,58.72891
"4041",27.08882,58.4016
"4042",26.08429,58.45954
"4043",27.1375,58.30792
"4044",25.4877,59.22529
"4045",27.14185,58.31089
"4046",23.664854,48.294529
"4047",12.600653,64.574579
"4048",-148.951051,61.568263
"4049",14.947909,45.364068
"4050",14.947418,45.363944
"4051",16.29048,45.445961
"4052",-152.398738,57.798378
"4053",-113.788485,49.310186
"4054",-113.774494,49.356667
"4055",-113.668823,49.200215
"4056",-113.642945,49.214635
"4057",-0.36426,42.8917
"4058",-110.415887,43.995481
"4059",27.73156,58.99981
"4060",26.05176,59.16973
"4061",26.78,59.25
"4062",26.78,59.26
"4063",26.78,59.26
"4064",26.78,59.25
"4065",26.78,59.26
"4066",26.79,59.25
"4067",26.79,59.25
"4068",26.79,59.25
"4069",26.79,59.25
"4070",26.78,59.26
"4071",26.78,59.26
"4072",26.78,59.26
"4073",26.78,59.26
"4074",26.78,59.26
"4075",26.78,59.26
"4076",26.78,59.26
"4077",26.78,59.26
"4078",26.78,59.26
"4079",26.78,59.26
"4080",26.78,59.25
"4081",26.78,59.25
"4082",26.78,59.25
"4083",26.78,59.26
"4084",26.78,59.26
"4085",26.78,59.26
"4086",26.78,59.26
"4087",26.78,59.26
"4088",26.77,59.26
"4089",11.76168,60.943086
"4090",19.309783,43.94126
"4091",33.051312,56.480654
"4092",45.121033,56.246803
"4093",12.791824,64.495234
"4094",85.856466,53.985818
"4095",43.453137,56.779072
"4096",-117.854525,51.027916
"4097",-118.362672,50.196267
"4098",28.918484,61.369331
"4099",11.12837,46.25679
"4100",-118.214773,52.856064
"4101",-135.287389,57.074146
"4102",44.924395,40.984482
"4103",-139.185742,61.383622
"4104",-115.973659,50.62407
"4105",69.520608,60.963828
"4106",32.98928,56.454757
"4107",32.995852,56.457916
"4108",33.009365,56.464286
"4109",-134.954659,60.710228
"4110",-110.738112,44.128858
"4111",85.798067,57.183502
"4112",-110.132495,44.558503
"4113",-117.539672,53.101828
"4114",25.097686,46.532233
"4115",-110.544246,43.970794
"4116",58.271542,54.021037
"4117",32.972582,56.452622
"4118",47.46978,57.73967
"4119",-125.814186,50.206743
"4120",-126.573301,52.342995
"4121",-112.387882,47.93249
"4122",-126.794594,54.104528
"4123",82.960238,51.165696
"4124",-134.297822,60.577088
"4125",-114.676823,51.975754
"4126",-137.17554,60.548805
"4127",-135.641083,57.017754
"4128",-135.288587,57.071886
"4129",-110.148617,44.48138
"4130",-130.061819,55.961742
"4131",19.961287,68.734881
"4132",-116.174802,51.008535
"4133",24.695206,69.246662
"4134",57.506373,54.138703
"4135",11.137573,63.230104
"4136",-0.36426,42.8917
"4137",-0.36426,42.8917
"4138",19.570417,68.848561
"4139",11.765757,60.953819
"4140",12.563703,64.574773
"4141",11.761808,60.943066
"4142",11.171894,61.684865
"4143",27.033503,58.578259
"4144",27.14137,58.31086
"4145",25.33355,58.80094
"4146",27.14104,58.31088
"4147",25.9054,58.49715
"4148",26.69234,58.72995
"4149",26.74432,59.18334
"4150",26.47374,57.73878
"4151",24.49156,58.920472
"4152",25.91953,58.56417
"4153",26.53736,58.69783
"4154",26.2693,58.6173
"4155",23.731503,48.311001
"4156",23.695707,48.354196
"4157",12.271515,60.220964
"4158",25.518154,45.401808
"4159",38.263981,64.843484
"4160",-110.790309,43.964644
"4161",-110.635766,44.279303
"4162",57.194538,53.123626
"4163",33.09615,60.343357
"4164",26.7866,45.984685
"4165",12.712872,64.540966
"4166",-110.436709,43.882935
"4167",26.78,59.26
"4168",26.78,59.26
"4169",26.78,59.26
"4170",26.78,59.26
"4171",26.78,59.26
"4172",26.78,59.26
"4173",11.263721,61.67533
"4174",-0.36426,42.8917
"4175",13.763337,41.881849
"4176",-116.125641,50.957791
"4177",72.249375,57.238135
"4178",71.998807,57.223431
"4179",25.521608,45.418155
"4180",18.733477,49.442418
"4181",35.918317,62.450715
"4182",83.006843,51.125408
"4183",-115.001323,50.84518
"4184",45.22145,56.492111
"4185",69.465957,61.069392
"4186",-110.218751,44.867339
"4187",30.120502,56.656925
"4188",-136.258508,66.903458
"4189",-136.357958,67.156235
"4190",-136.289641,66.979976
"4191",-113.721489,48.601752
"4192",-136.368282,66.810443
"4193",-115.045563,50.700553
"4194",-135.277054,57.084708
"4195",-136.375142,66.633597
"4196",85.838515,54.001735
"4197",-122.627628,55.397195
"4198",-114.378073,48.77363
"4199",-138.272552,64.534059
"4200",-125.838787,50.308893
"4201",-125.950146,50.389688
"4202",-125.905453,50.317156
"4203",-138.570457,61.043915
"4204",45.515391,56.402269
"4205",-115.013448,50.603975
"4206",123.916307,53.98565
"4207",-115.073528,50.774319
"4208",59.939622,60.590422
"4209",-110.110116,44.874263
"4210",-135.118028,60.864126
"4211",-110.40955,44.676351
"4212",-155.791516,58.555377
"4213",-138.296188,61.065633
"4214",19.050682,48.766835
"4215",-110.503994,44.717913
"4216",-110.498502,44.637645
"4217",-110.178589,44.93286
"4218",14.604423,45.697739
"4219",-110.594288,43.930871
"4220",-150.535433,59.97761
"4221",-110.764282,43.93572
"4222",13.81071,41.90368
"4223",158.789333,53.011807
"4224",82.965031,51.259666
"4225",142.653173,60.029664
"4226",-135.320892,57.0243
"4227",-135.722275,57.003928
"4228",-135.694472,57.012894
"4229",11.241181,62.361467
"4230",-110.627413,43.705516
"4231",83.002359,51.208554
"4232",-116.163477,51.432139
"4233",-115.041988,50.752611
"4234",-148.756601,69.724801
"4235",-110.159168,43.463306
"4236",-115.021548,50.696197
"4237",85.912071,53.98581
"4238",11.585312,64.227085
"4239",0.85834,42.92304
"4240",-110.503904,44.395215
"4241",45.687458,56.273682
"4242",45.720401,56.270232
"4243",-113.298275,49.169876
"4244",-113.210992,49.100521
"4245",-110.714008,43.733786
"4246",-115.454647,51.124194
"4247",-114.423252,49.899717
"4248",-110.538283,44.763534
"4249",12.1955,59.944085
"4250",18.42302,68.826927
"4251",10.65655,59.66537
"4252",9.036197,59.975322
"4253",0.61372,42.91789
"4254",10.086436,61.632996
"4255",10.2161,46.66987
"4256",10.2161,46.66987
"4257",10.2161,46.66987
"4258",10.0855,46.67298
"4259",12.830998,61.374466
"4260",1,42.39
"4261",1,42.48
"4262",25.33761,58.47255
"4263",26.90424,59.22762
"4264",25.038419,59.358106
"4265",26.70571,58.73001
"4266",27.827875,59.276374
"4267",26.6743,58.2102
"4268",26.52592,58.69828
"4269",24.327939,48.185546
"4270",23.722189,48.321189
"4271",23.754029,48.35893
"4272",23.753214,48.331462
"4273",12.600328,64.574516
"4274",-0.48644,42.8878
"4275",24.623909,45.278665
"4276",10.865372,46.23652
